"","ROR_id","name","GRID_id"
"3516","https://ror.org/01zpcsk19","SIGNUS Medizintechnik (Germany)","grid.492091.7"
"3517","https://ror.org/02xa21y06","QUIRIS Healthcare","grid.492097.1"
"3518","https://ror.org/05jnah305","novacare (Germany)","grid.492098.e"
"3519","https://ror.org/00vsbee25","Jüdisches Krankenhaus Berlin","grid.492100.e"
"3520","https://ror.org/00306v942","Sivantos (Germany)","grid.492101.f"
"3521","https://ror.org/02q7g9n47","Phonak (Germany)","grid.492102.c"
"3522","https://ror.org/044s59k57","Sächsisches Krankenhaus Rodewisch","grid.492103.d"
"3523","https://ror.org/03rmb1244","Radiometer (Germany)","grid.492104.a"
"3524","https://ror.org/03y9e9713","Raphaelsklinik Münster","grid.492105.b"
"3525","https://ror.org/01kdwe889","Juzo (Germany)","grid.492107.9"
"3526","https://ror.org/038c74q03","Reck Technik (Germany)","grid.492108.6"
"3527","https://ror.org/04v9hjm42","Stiftung Juliusspital","grid.492110.f"
"3528","https://ror.org/04q550429","Sozialversicherung für Landwirtschaft, Forsten und Gartenbau","grid.492111.e"
"3529","https://ror.org/03y5bbq43","PlantTec Medical (Germany)","grid.492114.b"
"3530","https://ror.org/009gj6k64","DRK Kamillus Klinik","grid.492117.8"
"3531","https://ror.org/0084rd854","Institute for Sports Medicine","grid.492118.7"
"3532","https://ror.org/01prj4323","Regio Kliniken","grid.492119.6"
"3533","https://ror.org/03a1e0438","Kaneka (Germany)","grid.492120.c"
"3534","https://ror.org/013ne8p22","Poliklinik für Endokrinologie, Diabetologie und Präventivmedizin","grid.492121.d"
"3535","https://ror.org/02rw7eq98","Rehaklinik Glotterbad","grid.492122.e"
"3536","https://ror.org/02mj1v005","Poliklinik für Präventive Zahnheilkunde und Kinderzahnheilkunde","grid.492123.f"
"3537","https://ror.org/00q236z92","SRH Wald-Klinikum Gera","grid.492124.8"
"3538","https://ror.org/03rswdy10","Poliklinik für Zahnärztliche Prothetik","grid.492125.9"
"3539","https://ror.org/03rf7pf16","Karl Schlecht Stiftung","grid.492127.b"
"3540","https://ror.org/01bavmk12","Poliklinik für Zahnärztliche Prothetik mit Propädeutik","grid.492128.4"
"3541","https://ror.org/020f8h126","Poliklinik für Zahnärztliche Prothetik und Werkstoffkunde","grid.492129.5"
"3542","https://ror.org/050wz9j65","Rehazentrum Wilhelmshaven","grid.492130.d"
"3543","https://ror.org/028vdf012","RelaxBogen (Germany)","grid.492131.c"
"3544","https://ror.org/045xvrw74","German Insurance Association","grid.492132.f"
"3545","https://ror.org/038esqp30","St. Elisabethen-Krankenhaus Frankfurt","grid.492133.e"
"3546","https://ror.org/04gpj3340","Poliklinik für Zahnerhaltung und Parodontologie","grid.492134.9"
"3547","https://ror.org/00nkf9b38","St. Marien- und St. Annastiftskrankenhaus","grid.492136.b"
"3548","https://ror.org/04gxk9y84","Kassenärztliche Vereinigung Baden-Württemberg","grid.492137.a"
"3549","https://ror.org/0470v5z93","Post Apotheke","grid.492138.5"
"3550","https://ror.org/04eqa0k17","Kassenärztliche Vereinigung Sachsen-Anhalt","grid.492140.a"
"3551","https://ror.org/05scpew87","St. Josefskrankenhaus Freiburg","grid.492141.b"
"3552","https://ror.org/02paqmq68","St. Vinzenz Kliniken Pfronten im Allgäu","grid.492142.8"
"3553","https://ror.org/04r1f5z39","Krankenhaus St. Joseph-Stift Bremen","grid.492143.9"
"3554","https://ror.org/00snsrx64","Precisis (Germany)","grid.492144.e"
"3555","https://ror.org/019v04n80","Katholisches Krankenhaus St. Johann Nepomuk","grid.492145.f"
"3556","https://ror.org/01arv1h94","St. Josefs-Hospital Cloppenburg","grid.492146.c"
"3557","https://ror.org/03dn8ag70","Kaufmännische Krankenkasse","grid.492147.d"
"3558","https://ror.org/01zv88x17","Juno Therapeutics (Germany)","grid.492148.2"
"3559","https://ror.org/04a59jq61","Procon (Germany)","grid.492149.3"
"3560","https://ror.org/00zy6xm60","KCI (Germany)","grid.492152.9"
"3561","https://ror.org/05dyssa78","Provascular (Germany)","grid.492153.8"
"3562","https://ror.org/00reds669","St. Mauritius Therapieklinik","grid.492154.f"
"3563","https://ror.org/01dwwvh23","rgb Onkologisches Management","grid.492155.e"
"3564","https://ror.org/03vhzfd61","SteriPharm (Germany)","grid.492156.d"
"3565","https://ror.org/0208vms90","Landesbank Baden-Württemberg","grid.492158.3"
"3566","https://ror.org/03d8ync95","Stiftung Deutsche Depressionshilfe","grid.492161.9"
"3567","https://ror.org/009xp9857","Deutsche Stiftung Eierstockkrebs","grid.492162.a"
"3568","https://ror.org/036j3hh72","Evangelisches Krankenhaus Düsseldorf","grid.492163.b"
"3569","https://ror.org/03rmqr166","KfH Kuratorium für Dialyse und Nierentransplantation","grid.492165.d"
"3570","https://ror.org/050eva982","German Council for Scientific Information Infrastructures","grid.492166.e"
"3571","https://ror.org/04830hf15","Evangelisches Krankenhaus Oldenburg","grid.492168.0"
"3572","https://ror.org/01n8j6z65","German Centre for Higher Education Research and Science Studies","grid.492169.1"
"3573","https://ror.org/04xdas356","Unfallkasse Rheinland-Pfalz (Germany)","grid.492170.9"
"3574","https://ror.org/055kyaa64","Rheinhessen-Fachklinik Mainz","grid.492171.8"
"3575","https://ror.org/0137q5a72","University Clinic for Nephrology and Hypertension, Diabetology and Endocrinology","grid.492172.b"
"3576","https://ror.org/02ntwx703","Stiftung Irene","grid.492174.d"
"3577","https://ror.org/03m629g08","Roland Ernst Stiftung","grid.492175.c"
"3578","https://ror.org/01ezw9n40","Orthopädische Universitätsklinik","grid.492176.f"
"3579","https://ror.org/031nmyb26","Reference Institute for Bioanalytics","grid.492177.e"
"3580","https://ror.org/00adthh60","Vestische Caritas-Kliniken","grid.492178.1"
"3581","https://ror.org/05nvfzh19","Leppermühle","grid.492179.0"
"3582","https://ror.org/05nhtke22","Vinzenzkrankenhaus Hannover","grid.492180.6"
"3583","https://ror.org/04kn1yz10","Rosenpark Klinik","grid.492181.7"
"3584","https://ror.org/04janzm11","Rotkreuzklinikum München","grid.492182.4"
"3585","https://ror.org/053k58g56","Rückenzentrum am Michel","grid.492183.5"
"3586","https://ror.org/05c06xk76","Universitätsklinik für Stereotaktische Neurochirurgie","grid.492184.2"
"3587","https://ror.org/02w0smy45","Universitätsklinik für Strahlentherapie","grid.492185.3"
"3588","https://ror.org/00dpz6e68","Rut- und Klaus-Bahlsen-Stiftung","grid.492186.0"
"3589","https://ror.org/03nayh382","VITA (Germany)","grid.492187.1"
"3590","https://ror.org/037rc8f81","S-Biomedic (Germany)","grid.492188.e"
"3591","https://ror.org/00cgpr989","Lucamed","grid.492189.f"
"3592","https://ror.org/05jpsw268","Sächsische Krebsgesellschaft","grid.492190.7"
"3593","https://ror.org/05sxgd993","Stiftung Leben mit Krebs","grid.492191.6"
"3594","https://ror.org/02zvbmm61","Vitos Orthopedic Clinic Kassel","grid.492193.4"
"3595","https://ror.org/00mx9kh08","MEDIAN Klaus-Miehlke-Klinik Wiesbaden","grid.492194.3"
"3596","https://ror.org/05medrv10","Klinik und Poliklinik für Psychotherapie und Psychosomatik","grid.492195.2"
"3597","https://ror.org/0309b0n18","VOCO (Germany)","grid.492196.1"
"3598","https://ror.org/02rv8vx71","Stiftung Mainzer Herz","grid.492197.0"
"3599","https://ror.org/03hw0pv02","Vogtland-Klinik","grid.492198.f"
"3600","https://ror.org/05gapbz32","Klinik Bad Oexen","grid.492199.e"
"3601","https://ror.org/02t7cwz48","Stiftung Tumorforschung Kopf-Hals","grid.492200.d"
"3602","https://ror.org/032b8z185","Vygon (Germany)","grid.492201.c"
"3603","https://ror.org/03ytm9f32","Klinik Bad Reichenhall","grid.492202.f"
"3604","https://ror.org/02dqsp291","Universitäts-Frauenklinik des Saarlandes","grid.492203.e"
"3605","https://ror.org/00kgeb982","Zentrum für Qualität in der Pflege","grid.492204.9"
"3606","https://ror.org/05b6jwz86","World of Medicine (Germany)","grid.492205.8"
"3607","https://ror.org/04rr26086","Universitätskinderklinik","grid.492206.b"
"3608","https://ror.org/00ktr8190","Fujifilm (Germany)","grid.492207.a"
"3609","https://ror.org/041n30849","Union zur Förderung von Oel- und Proteinpflanzen e.V.","grid.492208.5"
"3610","https://ror.org/03h9eev95","Theo und Friedl Schöller-Stiftung","grid.492209.4"
"3611","https://ror.org/03gsjff75","Waldburg-Zeil Kliniken","grid.492210.c"
"3612","https://ror.org/04nqf3887","Schön Klinik Nürnberg Fürth","grid.492211.d"
"3613","https://ror.org/00v2d0427","Waldkrankenhaus Rudolf Elle","grid.492212.e"
"3614","https://ror.org/049fxhe24","Klinik Bad Bergzabern","grid.492213.f"
"3615","https://ror.org/001x5fb42","Therapiezentrum Harburg","grid.492214.8"
"3616","https://ror.org/002rstz54","TherapySelect (Germany)","grid.492215.9"
"3617","https://ror.org/056ha9e61","Urologische Klinik München","grid.492217.b"
"3618","https://ror.org/01m5aac17","Ypsomed (Germany)","grid.492219.5"
"3619","https://ror.org/00w93yd70","Süddeutsche Zuckerrübenverwertungs-Genossenschaft (Germany)","grid.492220.f"
"3620","https://ror.org/02kfmqh26","Zahnärzte an der Kleinmachnower Schleuse Stahnsdorf","grid.492223.c"
"3621","https://ror.org/04rwyp244","St. Maria-Hilf-Krankenhaus","grid.492224.b"
"3622","https://ror.org/015152t55","Werner Otto Stiftung","grid.492226.9"
"3623","https://ror.org/04enecq37","Zahnklinik Bochum","grid.492227.8"
"3624","https://ror.org/01599jv46","Zambon (Germany)","grid.492229.6"
"3625","https://ror.org/05tkcx517","Töpfer (Germany)","grid.492230.e"
"3626","https://ror.org/028fgzq86","Aktion Pink","grid.492231.f"
"3627","https://ror.org/00qbqb540","Verbundkrankenhaus Bernkastel","grid.492232.c"
"3628","https://ror.org/008xssk57","gkv informatik (Germany)","grid.492233.d"
"3629","https://ror.org/00mtc2v89","WH Pharmawerk (Germany)","grid.492234.a"
"3630","https://ror.org/019ca7044","Starnberg Hospital","grid.492236.8"
"3631","https://ror.org/035f67744","Labor Pachmann","grid.492237.9"
"3632","https://ror.org/025z7kb61","Willi Drache Stiftung","grid.492238.6"
"3633","https://ror.org/05kfwsr87","Wirbelsäulen-Institut München","grid.492240.9"
"3634","https://ror.org/03twz1019","Wissenschaftliche Gesellschaft Freiburg","grid.492241.8"
"3635","https://ror.org/03cba0s60","Klinik für Neuropädiatrie und Muskelerkrankungen","grid.492242.b"
"3636","https://ror.org/000466g76","Techniker Krankenkasse (Germany)","grid.492243.a"
"3637","https://ror.org/022n0hr86","Synimmune (Germany)","grid.492244.d"
"3638","https://ror.org/03z1g1222","TransTissue (Germany)","grid.492245.c"
"3639","https://ror.org/03b69tw84","HNO Bad Bramstedt","grid.492246.f"
"3640","https://ror.org/05cbe5r14","Zentrum für Psychiatrie Emmendingen","grid.492247.e"
"3641","https://ror.org/005hh6506","Syntellix (Germany)","grid.492248.1"
"3642","https://ror.org/05q7twd40","Zentrum für Psychiatrie Südwürttemberg","grid.492249.0"
"3643","https://ror.org/01ztfkn28","Trautwein (Germany)","grid.492250.8"
"3644","https://ror.org/0440mmj74","World Childhood Foundation","grid.492251.9"
"3645","https://ror.org/00p41ea31","Verband der Privaten Krankenversicherung","grid.492252.a"
"3646","https://ror.org/007416t51","Sysmex (Germany)","grid.492253.b"
"3647","https://ror.org/00tnb5p85","Zentrum für Therapeutisches Reiten Johannisberg e.V.","grid.492254.c"
"3648","https://ror.org/00dr70705","Frauenklinik an der Elbe","grid.492257.f"
"3649","https://ror.org/040cmp171","Asahi Kasei (Germany)","grid.492258.0"
"3650","https://ror.org/00s64g989","Zentrum für Zahn-, Mund- und Kieferheilkunde Poliklinik für Zahnerhaltung und Parodontologie","grid.492259.1"
"3651","https://ror.org/032kej893","Poliklinik für Zahnärztliche Prothetik","grid.492260.b"
"3652","https://ror.org/05qtv1p74","Zentrum für Pathologie und Zytodiagnostik","grid.492262.9"
"3653","https://ror.org/04mp3v976","Zur Rose Pharma (Germany)","grid.492266.d"
"3654","https://ror.org/042xrv022","Dansk Centralbibliotek for Sydslesvig","grid.492306.a"
"3655","https://ror.org/033jqx441","Hospital zum Heiligen Geist","grid.492388.c"
"3656","https://ror.org/022hz3j90","Krankenhaus Waldfriede","grid.492535.c"
"3657","https://ror.org/04n0rde95","Segeberger Kliniken","grid.492654.8"
"3658","https://ror.org/05jfb3f51","Poliklinik für Kieferorthopädie","grid.492731.a"
"3659","https://ror.org/02h1dt688","Klinikum Frankfurt Höchst","grid.492781.1"
"3660","https://ror.org/03cn8n632","Klinikum Mutterhaus der Borromäerinnen","grid.492783.3"
"3661","https://ror.org/05gag8m64","Kreiskrankenhaus Dormagen","grid.492789.9"
"3662","https://ror.org/05btveq09","SLK-Kliniken Heilbronn","grid.492899.7"
"3663","https://ror.org/0059chz26","International Medical Research (Germany)","grid.492985.b"
"3664","https://ror.org/03rshf720","Innovationsgesellschaft Technische Universität Braunschweig","grid.493100.f"
"3665","https://ror.org/01txy2515","Greenyard Fresh (Germany)","grid.493125.8"
"3666","https://ror.org/01tdaqj45","FWU Institut für Film und Bild in Wissenschaft und Unterricht","grid.493161.8"
"3667","https://ror.org/05n43x964","German Institute of Urban Affairs","grid.493165.c"
"3668","https://ror.org/05a92a023","Institute for Materials Testing and Materials Technology Dr. Neubert","grid.493177.f"
"3669","https://ror.org/03kzw7k63","Insta (Germany)","grid.493203.f"
"3670","https://ror.org/0440bgy37","EHI Retail Institute (Germany)","grid.493206.a"
"3671","https://ror.org/01n69pc33","Instand","grid.493207.b"
"3672","https://ror.org/02hfr4n62","Hamburg Port Consulting (Germany)","grid.493215.8"
"3673","https://ror.org/0352fvv75","Institut für Arbeitsmedizin, Sicherheitstechnik und Ergonomie","grid.493236.9"
"3674","https://ror.org/039rx1821","Institut für Angewandte Produktions-Technologie (Germany)","grid.493237.8"
"3675","https://ror.org/04w19j463","European Alliance Against Depression","grid.493241.9"
"3676","https://ror.org/05wbxb284","Bifa Umweltinstitut","grid.493242.a"
"3677","https://ror.org/01ss3mr78","Ias-Gruppe","grid.493243.b"
"3678","https://ror.org/038wz3345","European Association of Development Research and Training Institutes","grid.493249.1"
"3679","https://ror.org/05kemy048","European Forest Institute","grid.493256.f"
"3680","https://ror.org/02cyskn39","Research Institute for Regional and Urban Development","grid.493260.a"
"3681","https://ror.org/01ctr9c93","European Science Communication Institute","grid.493265.f"
"3682","https://ror.org/05nm1mt28","DBI - Gastechnologisches Institut","grid.493283.7"
"3683","https://ror.org/05p0jfk72","Infas Institut für Angewandte Sozialwissenschaft (Germany)","grid.493289.d"
"3684","https://ror.org/02gf6fa33","Research Institute for Music Theater Studies","grid.493293.6"
"3685","https://ror.org/029drer02","Institut für Chemo- und Biosensorik","grid.493294.1"
"3686","https://ror.org/0218tqp52","Institute for Environmental Studies Weibel & Ness (Germany)","grid.493297.2"
"3687","https://ror.org/03gsqqb61","Institut für Soziale Infrastruktur","grid.493300.d"
"3688","https://ror.org/046ra5d44","Institute of Applied Building Informatics","grid.493302.f"
"3689","https://ror.org/03b68tz43","Institute for Construction, Environmental and Solar Research","grid.493305.8"
"3690","https://ror.org/035dq5k54","Institute for Social-Ecological Research","grid.493318.4"
"3691","https://ror.org/05ck6jr09","Universum Bremen","grid.493320.f"
"3692","https://ror.org/00rv22c87","ift Rosenheim","grid.493345.c"
"3693","https://ror.org/02mts0a81","Institute for International Social Research","grid.493348.1"
"3694","https://ror.org/01y0vt648","Institute for Quality, Safety and Transportation (Germany)","grid.493395.1"
"3695","https://ror.org/0529ecj14","Institut für Solartechnologien (Germany)","grid.493411.a"
"3696","https://ror.org/015sgx450","Richard-Strauss-Institut","grid.493429.1"
"3697","https://ror.org/040696g13","PI Photovoltaik-Institut (Germany)","grid.493452.d"
"3698","https://ror.org/04c2c2109","Kunststoff-Institut Lüdenscheid","grid.493464.8"
"3699","https://ror.org/01kh6gx25","Sustainable Europe Research Institute","grid.493474.9"
"3700","https://ror.org/02rr12038","LVR-Institut für Landeskunde und Regionalgeschichte","grid.493508.3"
"3701","https://ror.org/033p8v660","Wita Proteomics (Germany)","grid.493512.8"
"3702","https://ror.org/02qwdgg40","VDE Prüf- und Zertifizierungsinstitut (Germany)","grid.493514.e"
"3703","https://ror.org/003rwad73","Bundesverband Herzkranke Kinder","grid.493868.8"
"3704","https://ror.org/03z6hnk02","Federal Waterways Engineering and Research Institute","grid.493870.1"
"3705","https://ror.org/02fx3wf30","Bundesverband IT-Mittelstand","grid.493871.0"
"3706","https://ror.org/01n78v775","Bundesverband Kalksandsteinindustrie","grid.493874.5"
"3707","https://ror.org/055ehs005","Bundesverbandes Keramische Industrie (Germany)","grid.493876.7"
"3708","https://ror.org/02qp22n14","Association for Supply Chain Management, Procurement and Logistics","grid.493879.8"
"3709","https://ror.org/04hwz0a59","Bundesverband mittelständische Wirtschaft","grid.493883.d"
"3710","https://ror.org/00pw5mk76","Bundesverband Naturkost Naturwaren","grid.493884.a"
"3711","https://ror.org/00vcfn567","Association of German Public Banks","grid.493886.8"
"3712","https://ror.org/004zxvq64","Federal Ministry of Finance","grid.493890.f"
"3713","https://ror.org/02s2m5c86","Bundesverband Reifenhandel und Vulkaniseur-Handwerk","grid.493892.d"
"3714","https://ror.org/00fpwd955","Federal Ministry of the Interior","grid.493893.c"
"3715","https://ror.org/05d0pa414","German Solar Association","grid.493895.a"
"3716","https://ror.org/04pdkbc41","VAF Bundesverband Telekommunikation","grid.493898.7"
"3717","https://ror.org/00nypd214","German Wind Energy Association","grid.493900.7"
"3718","https://ror.org/0251nbz82","Bayerisches Staatsministerium für Ernährung, Landwirtschaft und Forsten","grid.493909.e"
"3719","https://ror.org/0462w7z59","German Agency for Quality in Medicine","grid.493911.7"
"3720","https://ror.org/00d2xk240","Bayerisches Staatsministerium der Finanzen, für Landesentwicklung und Heimat","grid.493912.4"
"3721","https://ror.org/046ec1h37","Bundesverband Baustoffe - Steine und Erden","grid.493920.5"
"3722","https://ror.org/05rr45446","Bundesverband CarSharing","grid.493922.7"
"3723","https://ror.org/02m0d9n15","Bundesverband der Deutschen Binnenschiffahrt","grid.493924.1"
"3724","https://ror.org/0392kk689","Federal Railway Authority","grid.493926.3"
"3725","https://ror.org/011k1kc60","German Aerospace Industries Association","grid.493927.2"
"3726","https://ror.org/03zqt7766","Bundesverband der Deutschen Tourismuswirtschaft","grid.493930.4"
"3727","https://ror.org/03dnebc81","National Association of German Cooperative Bank","grid.493937.3"
"3728","https://ror.org/02738s524","Bundesverband der Deutschen Ziegelindustrie","grid.493940.3"
"3729","https://ror.org/01w34q495","Bundesvereinigung der Deutschen Ernährungsindustrie","grid.493944.7"
"3730","https://ror.org/001hybk69","Association of German Banks","grid.493956.4"
"3731","https://ror.org/00bf9ms70","Bundesverband Druck und Medien","grid.493962.3"
"3732","https://ror.org/05jzn3892","Bundesverband Flachglas","grid.493963.2"
"3733","https://ror.org/03rf8vd59","Bundesverband Freier Radios","grid.493966.7"
"3734","https://ror.org/00khsrq71","Bundesverband Garten- Landschafts- und Sportplatzbau","grid.493968.9"
"3735","https://ror.org/04txdsx22","Allgemeiner Deutscher Fahrrad-Club","grid.493970.0"
"3736","https://ror.org/01q4pmw61","Bundesverband Glaukom-Selbsthilfe","grid.493971.1"
"3737","https://ror.org/05wwp6197","Bundeswehrzentralkrankenhaus Koblenz","grid.493974.4"
"3738","https://ror.org/03r7nme33","Bundesverband Sekundärrohstoffe und Entsorgung","grid.493979.9"
"3739","https://ror.org/021m1ad11","AWO Bundesverband","grid.494004.d"
"3740","https://ror.org/032a11168","Arbeitsgemeinschaft Mauerziegel","grid.494011.9"
"3741","https://ror.org/04hqtn844","Bundesamt für Bauwesen und Raumordnung","grid.494014.c"
"3742","https://ror.org/00rdva175","Federal Employment Agency","grid.494029.2"
"3743","https://ror.org/00d01mn47","ECOVIN Bundesverband Ökologischer Weinbau","grid.494045.8"
"3744","https://ror.org/036e5c451","Federal Ministry of Labour and Social Affairs","grid.494079.7"
"3745","https://ror.org/018hb5750","European Aviation Safety Agency","grid.494102.a"
"3746","https://ror.org/049sf4b15","Finanzministerium des Landes Schleswig-Holstein","grid.494125.f"
"3747","https://ror.org/0445snd35","Federal Motor Transport Authority","grid.494136.d"
"3748","https://ror.org/04yvash73","International Commission on Non-Ionizing Radiation Protection","grid.494142.e"
"3749","https://ror.org/04c3g7r30","ICLEI - Local Governments for Sustainability","grid.494155.8"
"3750","https://ror.org/037qvtm25","Hessisches Kultusministerium","grid.494160.e"
"3751","https://ror.org/01rjhdz41","Hessisches Ministerium für Umwelt, Klimaschutz, Landwirtschaft und Verbraucherschutz","grid.494163.d"
"3752","https://ror.org/05tj70371","International Council on Clean Transportation","grid.494196.7"
"3753","https://ror.org/00yy4hw75","Industrievereinigung Kunststoffverpackungen","grid.494207.c"
"3754","https://ror.org/043ch9202","Ministerium der Justiz Nordrhein-Westfalen","grid.494230.8"
"3755","https://ror.org/00ve9f380","Ministerium des Innern des Landes Nordrhein-Westfalen","grid.494233.b"
"3756","https://ror.org/03n983v14","Federal Aviation Office","grid.494247.8"
"3757","https://ror.org/03n603b32","Bundesverband der Selbständigen Deutscher Gewerbeverband","grid.494259.7"
"3758","https://ror.org/04p4jbz48","Ministerium für Umwelt und Verbraucherschutz","grid.494293.1"
"3759","https://ror.org/0055wm418","Ministerium der Finanzen des Landes Sachsen-Anhalt","grid.494308.2"
"3760","https://ror.org/01cvj0j25","Ministerium des Innern und für Sport Rheinland-Pfalz","grid.494309.3"
"3761","https://ror.org/0594nch39","Ministerium für Ländlichen Raum und Verbraucherschutz Baden-Württemberg","grid.494314.f"
"3762","https://ror.org/02dcxvm61","Ministerium für Umwelt, Energie, Ernährung und Forsten Rheinland Pfalz","grid.494315.e"
"3763","https://ror.org/04sed8n13","Ministerium für Wirtschaft, Arbeit und Wohnungsbau Baden-Württemberg","grid.494317.c"
"3764","https://ror.org/00vt8p712","Ministerium für Kultus, Jugend und Sport Baden-Württemberg","grid.494320.8"
"3765","https://ror.org/02zv3kp89","Ministerium für Umwelt, Landwirtschaft und Energie des Landes Sachsen-Anhalt","grid.494321.9"
"3766","https://ror.org/049ragm77","Ministerium für Verkehr des Landes Nordrhein-Westfalen","grid.494324.c"
"3767","https://ror.org/026y2cn83","Ministerium für Wirtschaft, Innovation, Digitalisierung und Energie des Landes Nordrhein-Westfalen","grid.494329.1"
"3768","https://ror.org/00949d647","Ministry of Education, Science and Culture","grid.494333.a"
"3769","https://ror.org/04gjr7b93","Ministerium für Kinder, Familie, Flüchtlinge und Integration des Landes Nordrhein-Westfalen","grid.494393.0"
"3770","https://ror.org/01mf87c05","Paritätisches Bildungswerk Bundesverband","grid.494411.d"
"3771","https://ror.org/05jrpd556","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","grid.494418.4"
"3772","https://ror.org/03ms7da52","Niedersächsisches Ministerium für Inneres und Sport","grid.494419.5"
"3773","https://ror.org/03ekpdz59","Sächsisches Staatsministerium für Umwelt und Landwirtschaft","grid.494437.9"
"3774","https://ror.org/058ddgs73","Center for Art and Media Karlsruhe","grid.494557.e"
"3775","https://ror.org/02zmk8084","John von Neumann Institute for Computing","grid.494592.7"
"3776","https://ror.org/010c2rf19","Max Planck Institutes Library","grid.494632.e"
"3777","https://ror.org/03b8swz18","Thüringer Ministerium für Umwelt, Energie und Naturschutz","grid.494676.e"
"3778","https://ror.org/01ppbq689","WEBAGENCY E-Commerce (Germany)","grid.494684.3"
"3779","https://ror.org/04bb62x43","Ministerium für Verkehr Baden-Württemberg","grid.494688.f"
"3780","https://ror.org/02a7e9x96","Federation of German Consumer Organisations","grid.494692.4"
"3781","https://ror.org/02r0e4r58","Jülich Aachen Research Alliance","grid.494742.8"
"3782","https://ror.org/01z25am55","Center for Integrated Quantum Science and Technology","grid.495508.5"
"3783","https://ror.org/05hrn3e05","Center for Systems Biology Dresden","grid.495510.c"
"3784","https://ror.org/02w2qw090","Charles River Laboratories (Germany)","grid.496613.f"
"3785","https://ror.org/04c54tg88","IBA Lifesciences","grid.496764.e"
"3786","https://ror.org/04pq7rm89","Deutsche Börse (Germany)","grid.497047.9"
"3787","https://ror.org/01ms42351","Leoni (Germany)","grid.497155.b"
"3788","https://ror.org/05k2sh226","Bard College Berlin","grid.497287.7"
"3789","https://ror.org/025maj953","LyondellBasell (Germany)","grid.497353.f"
"3790","https://ror.org/01wmkgr68","Link (Germany)","grid.497377.9"
"3791","https://ror.org/038rd9v60","Janssen (Germany)","grid.497524.9"
"3792","https://ror.org/00xgd4p18","Knowledge Unlatched (Germany)","grid.497588.f"
"3793","https://ror.org/053z9ab73","Johanniter-Krankenhaus Bonn","grid.497619.4"
"3794","https://ror.org/01hfgpz79","Paracelsus-Klinik Golzheim Düsseldorf","grid.497621.f"
"3795","https://ror.org/034c6t134","Pathodiagnostik Berlin","grid.497650.9"
"3796","https://ror.org/00b9ktm87","Amazon (Germany)","grid.497915.7"
"3797","https://ror.org/00ahg0572","Syneos Health (Germany)","grid.497992.8"
"3798","https://ror.org/02fp12092","CeGaT (Germany)","grid.498061.2"
"3799","https://ror.org/03na4j812","CreaPhys (Germany)","grid.498156.7"
"3800","https://ror.org/02a98s891","Helmholtz Institute for RNA-based Infection Research","grid.498164.6"
"3801","https://ror.org/01y6x9f04","ColVisTec (Germany)","grid.498286.9"
"3802","https://ror.org/053veeq82","Facility for Antiproton and Ion Research","grid.498309.f"
"3803","https://ror.org/04f3qs775","iThera Medical (Germany)","grid.498434.6"
"3804","https://ror.org/0221g4j08","OBERMEYER Planen + Beraten (Germany)","grid.498605.6"
"3805","https://ror.org/03pmvdv44","IDT Biologika (Germany)","grid.498615.7"
"3806","https://ror.org/0541hzv22","K-UTEC Salt Technologies (Germany)","grid.498894.0"
"3807","https://ror.org/04kfnx806","K+S (Germany)","grid.498899.d"
"3808","https://ror.org/007bw6q41","Evangelische Hochschule Berlin","grid.498938.7"
"3809","https://ror.org/05mk46e13","Versuchs- und Lehranstalt für Brauerei in Berlin","grid.498968.2"
"3810","https://ror.org/04c7bhp05","SGL Carbon (Germany)","grid.499019.c"
"3811","https://ror.org/05m7seh36","Mician (Germany)","grid.499088.4"
"3812","https://ror.org/00v9sab02","Iteratec (Germany)","grid.499238.d"
"3813","https://ror.org/0260evc53","Maschinenbauschule Ansbach","grid.499252.1"
"3814","https://ror.org/00ed5g627","Heinz Maier-Leibnitz Zentrum","grid.499288.6"
"3815","https://ror.org/04ee5c022","Cognitec (Germany)","grid.499320.5"
"3816","https://ror.org/031ncfw92","PNDetector (Germany)","grid.499321.4"
"3817","https://ror.org/01006t419","Corrected Electron Optical Systems (Germany)","grid.499328.d"
"3818","https://ror.org/01zvnqb17","Organic Electronics Saxony (Germany)","grid.499340.3"
"3819","https://ror.org/02szraf30","Goethe Institut","grid.499422.0"
"3820","https://ror.org/01d20y590","Spiekermann and Wegener","grid.499532.0"
"3821","https://ror.org/03xn5qf90","Adelwitz Technologiezentrum (Germany)","grid.499638.9"
"3822","https://ror.org/02gfbg321","Essity (Germany)","grid.499639.8"
"3823","https://ror.org/01gamcy45","Brain (Germany)","grid.499713.1"
"3824","https://ror.org/03nr7d398","Center for Evaluation and Development","grid.499816.b"
"3825","https://ror.org/001a7dw94","Krankenhaus der Barmherzigen Brüder Trier","grid.499820.e"
"3826","https://ror.org/05j6sj461","Museum Strom und Leben","grid.499970.a"
"3827","https://ror.org/03vd0wp03","DDR Museum","grid.500008.d"
"3828","https://ror.org/00zam7c12","Deutsche Initiative für Netzwerkinformation","grid.500017.3"
"3829","https://ror.org/0117czb70","European Academy for Standardisation","grid.500018.c"
"3830","https://ror.org/03sd3yf61","Senckenberg am Meer","grid.500026.1"
"3831","https://ror.org/04dc9g452","Klinikum Osnabrück","grid.500028.f"
